name,description,stars,language,forks,url,created_at,updated_at,open_issues,default_branch,contributors_count,commits_count,topics,watchers,size,has_wiki,has_projects,has_issues,has_pages,releases_count,language_detected,package.json,package-lock.json,composer.json,composer.lock,vite.config.js,angular.json,tsconfig.json,babel.config.js,postcss.config.js,vue.config.js,category
jeanverster/chakra-ui-steps,Steps component designed to work seamlessly with Chakra UI,390,TypeScript,44,https://github.com/jeanverster/chakra-ui-steps,2021-05-31,2024-08-25,19,main,11,228,"['chakra-ui', 'steps', 'react', 'reactjs']",390,3194,True,True,True,False,0,en,True,False,False,False,False,False,True,False,False,False,Componente UX
creativetimofficial/vue-material-kit,Vue Material Kit - Open Source Material Design UI Kit,378,CSS,615,https://github.com/creativetimofficial/vue-material-kit,2018-09-03,2024-10-12,7,master,4,16,"['vue', 'vuejs2', 'vuejs', 'vue-cli', 'vue-components', 'material-ui-kit', 'material-design', 'creativetim', 'webdesign', 'vue-material', 'ui-kit', 'ui', 'material-ui', 'material-theme']",378,66202,True,True,True,True,4,en,True,False,False,False,True,False,False,False,False,False,Componente UX
mdbootstrap/perfect-scrollbar,Minimalistic but perfect custom scrollbar plugin. Get more free components with Material Design for Bootstrap UI Kit (link below),351,JavaScript,66,https://github.com/mdbootstrap/perfect-scrollbar,2022-03-23,2024-10-08,160,main,2,66,"['bootstrap', 'scrollbar', 'scroll', 'javascript', 'frontend', 'html', 'js', 'scrollbar-plugin', 'ui', 'css', 'scrolling', 'perfect-scrollbar']",351,1094,True,True,True,False,34,en,True,True,False,False,False,False,False,False,False,False,Componente UX
c8r/lab,React UI component design tool,349,HTML,14,https://github.com/c8r/lab,2017-09-09,2024-09-27,15,master,5,42,"['ui', 'react', 'design', 'development', 'front-end', 'design-system', 'components', 'framework', 'compositor', 'c8r']",349,3578,False,False,True,False,34,en,True,False,False,False,False,False,False,False,False,False,Componente UX
outpostHQ/numl,Atomic UI Framework based on Web Components and Runtime CSS Generation for rapidly building interfaces that follow your Design System 🌈,337,JavaScript,16,https://github.com/outpostHQ/numl,2019-06-17,2024-10-06,24,main,5,1676,"['markup-language', 'designsystem', 'css-generator', 'web-components', 'ui-components', 'themes', 'framework', 'uikit', 'element-collection', 'css-framework', 'functional-css', 'utility-classes', 'responsive']",337,15245,False,True,True,False,15,en,True,True,False,False,False,False,False,False,False,False,Ferramenta UX
TeamWertarbyte/mdi-material-ui,Material-UI SvgIcon components for Material Design Icons.,328,JavaScript,15,https://github.com/TeamWertarbyte/mdi-material-ui,2017-04-22,2024-09-06,2,master,5,121,"['material-ui', 'react', 'mdi', 'svg-icons', 'icons']",328,6197,True,True,True,False,139,en,True,True,False,False,False,False,False,False,False,False,Componente UX
NewOldMax/react-material-ui-form-validator,Simple validator for forms designed with material-ui components.,324,JavaScript,80,https://github.com/NewOldMax/react-material-ui-form-validator,2017-02-23,2024-09-11,13,master,4,91,"['react', 'material-ui', 'form-validation']",324,4989,True,True,True,True,49,en,True,True,False,False,False,False,False,False,False,False,Componente UX
jetstyle/Apple-Vision-Pro-UI-Kit,"Free UI asset kit you can use to prototype and test interactive interfaces in Apple Vision Pro’s design system. Compatible with any XR headset with pass-through mode, including Meta Quest and Meta Quest Pro. ",323,C#,29,https://github.com/jetstyle/Apple-Vision-Pro-UI-Kit,2023-09-06,2024-10-09,1,main,1,11,"['apple-vision-pro', 'meta-quest-2', 'meta-quest-pro', 'uikit', 'unity', 'unity-package', 'unity-ui']",323,142870,False,False,True,False,4,en,True,False,False,False,False,False,False,False,False,False,Ferramenta UX
lirongtong/miitvip-vue-admin-manager,:kissing_heart:A unified template used to backend management built on Vue3.x + Vite + Ant Design Vue + Vite. :heart: Makeit Admin Pro，是基于 Vue3.x + Vite + Ant Design Vue 组件库开发的一套适合中后台管理项目的统一 UI 框架，包含页面布局 / 注册 / 登录 / 验证码等常用模块，npm 安装，开箱即用。持续开发更新中 ...,322,TypeScript,64,https://github.com/lirongtong/miitvip-vue-admin-manager,2020-09-25,2024-10-12,4,master,1,1202,"['vue', 'vue3', 'vite', 'typescript', 'ui-components', 'ant-design-vue', 'manager-system', 'admin-management', 'makeit', 'makeit-admin', 'makeit-admin-pro', 'vue-components', 'ui-design', 'webpack', 'vur-router', 'vuex', 'ui-frame', 'components', 'admin-template', 'vue-admin']",322,4555,True,True,True,False,2,en,True,True,False,False,False,False,True,False,False,False,Componente UX
Workday/canvas-kit,Development kits to implement UI following the Workday Canvas Design System (https://canvas.workday.com/). See our Component Storybook -,297,TypeScript,221,https://github.com/Workday/canvas-kit,2019-05-06,2024-10-11,175,master,105,2568,"['design-system', 'workday']",297,106816,False,True,True,True,518,en,True,False,False,False,False,False,True,True,False,False,Ferramenta UX
boltdesignsystem/bolt,"The Bolt Design System provides robust Twig and Web Component-powered UI components, reusable visual styles, and powerful tooling to help developers, designers, and content authors build, maintain, and scale best of class digital experiences.",293,Twig,45,https://github.com/boltdesignsystem/bolt,2017-06-14,2024-09-30,8,master,32,15815,"['pattern-lab', 'design-system', 'monorepo', 'itcss', 'pattern-library', 'drupal-8', 'twig', 'atomic-design', 'lerna', 'bem', 'drupal', 'decoupling', 'web-components', 'skatejs', 'preact', 'custom-elements', 'webpack', 'lit-html']",293,730589,True,True,True,False,206,en,True,False,False,False,False,False,True,True,False,False,Componente UX
angular-material-extensions/password-strength,Angular UI library to illustrate and validate a password's strength with material design ,284,TypeScript,74,https://github.com/angular-material-extensions/password-strength,2018-04-08,2024-08-11,24,master,11,610,"['strength', 'material', 'angular-library', 'password-strength', 'materialdesign', 'password-safety', 'password', 'confrimation', 'strength-score', 'material-extensions']",284,49166,True,True,True,True,51,en,True,True,False,False,False,True,True,False,False,False,Componente UX
Decathlon/vitamin-web,Decathlon Design System UI components for web applications,281,HTML,77,https://github.com/Decathlon/vitamin-web,2020-12-16,2024-10-08,18,main,57,2045,"['design-system', 'libraries', 'components', 'design-tokens', 'ui-components', 'ui-kit', 'styleguide', 'yarn', 'showcases', 'vitamin', 'ui-library', 'monorepo', 'lerna', 'css', 'decathlon', 'storybook', 'html', 'nx', 'accessibility', 'tailwindcss']",281,28651,False,True,True,True,0,en,True,False,False,False,False,False,False,False,False,False,Ferramenta UX
maxnowack/signaldb,"SignalDB is a local JavaScript database with a MongoDB-like interface and TypeScript support, enabling optimistic UI with signal-based reactivity across multiple frameworks. It integrates easily with libraries like Angular, Solid.js, Preact, and Vue, simplifying data management with schema-less design, in-memory storage, and fast queries.",274,TypeScript,11,https://github.com/maxnowack/signaldb,2023-07-03,2024-10-11,10,main,11,1246,"['client', 'client-database', 'database', 'local-database', 'meteor', 'mongodb', 'offline-first', 'reactive', 'reactive-programming', 'reactivity', 'replication', 'signals', 'synchronization', 'tracker', 'typescript', 'optimistic-ui', 'live-updates', 'real-time', 'hacktoberfest']",274,4279,False,True,True,True,47,en,True,True,False,False,False,False,True,False,False,False,Componente UX
NSFI/ppfish-components,Fish Design: 面向B端设计的企业级UI组件库,272,TypeScript,49,https://github.com/NSFI/ppfish-components,2018-02-28,2024-09-28,0,master,19,3391,"['react', 'css', 'ppfish-components', 'ui-design', 'ui-kit']",272,120496,True,True,True,True,51,en,True,False,False,False,False,False,True,False,True,False,Componente UX
zzuu666/antue,"🌟 A set of enterprise-class Vue UI components,  following the Ant Design specification.",258,CSS,36,https://github.com/zzuu666/antue,2017-09-14,2024-09-06,1,master,9,468,"['vue', 'ant-design', 'component']",258,1291,True,True,True,True,0,en,True,True,False,False,False,False,False,False,False,False,Componente UX
selfishprimate/sketchize,"Sketchize is built for UI/UX Designers to help them design lovely apps for mobile, tablet, and desktop devices.",237,,21,https://github.com/selfishprimate/sketchize,2018-03-06,2024-09-30,0,master,1,39,"['wireframe', 'wireframe-kit', 'ux-design', 'ui-design', 'sketch-sheet', 'wireframing-tool', 'device-sketch-sheet', 'prototyping', 'design-tools', 'web-design', 'mobile-design', 'sketch-sheets', 'paper-prototyping', 'user-experience', 'interface-design', 'mobile-ux-template', 'mobile-template', 'paper-prototype']",237,6151,True,True,True,True,1,en,True,False,False,False,False,False,False,False,False,False,Ferramenta UX
anastasiaprh/product-design-roadmap,UX/UI Product Design Roadmap is a diagram that outlines the main design topics and skills you need to know as a UX/UI Product designer in 2023.,236,JavaScript,46,https://github.com/anastasiaprh/product-design-roadmap,2022-08-29,2024-10-03,0,master,2,34,"['design', 'product-design', 'roadmap', 'roadmap-designer', 'study-plan', 'uiux', 'ux-design']",236,5024,True,True,True,True,0,en,True,True,False,False,False,False,False,False,False,False,Ferramenta UX
damien-schneider/cuicui,"CuiCui is a collection of high-quality, reusable components designed to streamline the development of your web applications. With a focus on providing essential UI elements, pre-built blocks, and templates, CuiCui enables you to quickly and effortlessly create professional-grade websites and SaaS platforms featuring top-notch user interfaces.",230,TypeScript,18,https://github.com/damien-schneider/cuicui,2024-04-22,2024-10-12,0,main,6,185,"['copy-paste', 'ui', 'ui-components', 'components-library', 'components-react', 'framer-motion', 'tailwind-css']",230,53571,True,True,True,False,11,en,True,False,False,False,False,False,False,False,False,False,Componente UX
yamankatby/react-native-material,Modular and customizable Material Design UI components for React Native,229,TypeScript,38,https://github.com/yamankatby/react-native-material,2021-08-14,2024-10-04,19,main,4,415,"['react-native', 'material-design']",229,13772,True,True,True,False,22,en,True,False,False,False,False,False,True,True,False,False,Componente UX
GeekyAnts/react-native-aria,A library of React Hooks for React-Native (Android/iOS/web) to provide accessible UI primitives for a design system.,226,TypeScript,12,https://github.com/GeekyAnts/react-native-aria,2020-12-14,2024-09-29,9,main,7,111,"['react-native', 'react', 'accessibility', 'a11y', 'android', 'ios', 'web', 'hooks']",226,2492,True,True,True,True,2,en,True,False,False,False,False,False,False,False,False,False,Componente UX
BootstrapDash/Stellar,Stellar is completely based on the latest version of Bootstrap 4. Stellar Admin is designed to reflect the simplicity and svelte of the components and UI elements and coded to perfection with well-organized code.,217,CSS,108,https://github.com/BootstrapDash/Stellar,2018-02-12,2024-09-12,3,master,4,15,"['bootstrap', 'bootstrap4', 'admin-dashboard', 'gulp', 'minimal', 'chartjs', 'admin-template', 'bootstrap-theme', 'bootstrap-template']",217,41981,True,True,True,False,0,en,True,False,False,False,False,False,False,False,False,False,Componente UX
momentum-design/momentum-ui,Momentum UI is a collection of UI libraries for implementing Momentum Design into web applications and websites.,199,SCSS,205,https://github.com/momentum-design/momentum-ui,2019-01-06,2024-10-11,92,master,166,6022,[],199,321657,True,True,True,True,52,en,True,False,False,False,False,False,True,False,False,False,Aplicação UX
ayroui/bootstrap-ui-components,"Bootstrap UI Components - Free Core Version of Ayro UI, A Bootstrap HTML UI Library, with Beautiful & Essential UI Components and Minimal Design System.",193,HTML,15,https://github.com/ayroui/bootstrap-ui-components,2021-10-06,2024-10-07,0,main,3,15,"['ui', 'bootstrap', 'ui-components', 'design-system', 'ui-library', 'free', 'component-library', 'minimal', 'html', 'css', 'scss', 'ui-kit', 'design', 'sections', 'bootstrap5', 'components']",193,43123,True,True,True,False,0,en,True,False,False,False,False,False,False,False,False,False,Componente UX
liyasthomas/colorbook,"🎨 Color schemes for UI design - Optimized for foreground, background, border, etc. https://liyasthomas.github.io/colorbook",193,JavaScript,27,https://github.com/liyasthomas/colorbook,2019-04-24,2024-09-24,1,master,2,50,"['ui', 'color-scheme', 'color', 'color-palette', 'color-picker', 'liyasthomas']",193,1595,True,True,True,True,7,en,True,False,False,False,False,False,False,False,False,False,Ferramenta UX
cerner/terra-core,Terra offers a set of configurable React components designed to help build scalable and modular application UIs. This UI library was created to solve real-world issues in projects we work on day to day.,182,JavaScript,166,https://github.com/cerner/terra-core,2017-02-24,2024-10-09,51,main,136,2780,"['cerner', 'terra', 'terra-ui', 'react', 'components', 'react-components', 'frontend-framework', 'frontend-components', 'monorepo', 'hacktoberfest']",182,407514,True,False,True,True,36,en,True,True,False,False,False,False,False,True,False,False,Componente UX
llorentegerman/react-admin-dashboard,"Building a UI from scratch, based on a design with ReactJS",174,JavaScript,74,https://github.com/llorentegerman/react-admin-dashboard,2019-07-24,2024-10-01,12,master,2,67,[],174,3055,True,True,True,True,1,en,True,False,False,False,False,False,False,False,False,False,Componente UX
johnpolacek/nextjs-mdx-blog-starter,"Next.js MDX Blog Starter for building blogs with Next.js and MDX, including Theme UI Component Design System, Vercel Deployment and more.",173,JavaScript,68,https://github.com/johnpolacek/nextjs-mdx-blog-starter,2020-07-27,2024-10-03,7,main,2,114,[],173,1076,True,True,True,False,0,en,True,True,False,False,False,False,False,False,False,False,Ferramenta UX
creativetimofficial/soft-ui-react-native,Start your development with a Design System for React-Native inspired by Soft UI Design System.,169,TypeScript,803,https://github.com/creativetimofficial/soft-ui-react-native,2021-06-30,2024-10-12,8,main,4,18,"['react-native', 'creative-tim', 'expo', 'soft-ui']",169,34788,False,False,True,True,2,en,True,False,False,False,False,False,True,True,False,False,Ferramenta UX
viclafouch/mui-tel-input,📌 A phone number input designed for MUI (Material ui) V6 built with libphonenumber-js,168,TypeScript,67,https://github.com/viclafouch/mui-tel-input,2022-03-12,2024-10-12,14,master,16,224,"['react', 'material-ui', 'mui', 'phone-number', 'typescript', 'number']",168,6180,False,False,True,True,23,en,True,True,False,False,False,False,True,False,False,False,Componente UX
meta-magic/amexio.github.io,"Amexio is a rich set of Angular 7 (170+) components powered by HTML5 & CSS3 for Responsive Design and with 80+ Material Design Themes, UI Components, Charts, Gauges, Data Point Widgets, Dashboards. Amexio is completely Open Sourced and Free. It's based on Apache 2 License. You can use it in your production grade work today at no cost or no obligation. ",167,CSS,72,https://github.com/meta-magic/amexio.github.io,2017-06-10,2024-07-17,23,v5.21,15,5004,"['angular', 'bootstrap3', 'bootstrap4', 'angular-extensions', 'angular5', 'responsive-web-design', 'ui', 'components', 'datatable', 'charts', 'dashboard', 'typescript', 'angular6-component', 'angular-material', 'angular4', 'angular6-table', 'react', 'vue']",167,74077,True,True,True,True,34,en,True,False,False,False,False,False,True,False,False,False,Componente UX
fiffty/react-treeview-mui,A Treeview UI written as a React Component (with material design),164,JavaScript,51,https://github.com/fiffty/react-treeview-mui,2016-09-27,2024-04-16,14,master,2,29,[],164,1014,True,True,True,True,0,en,True,True,False,False,False,False,False,False,False,False,Componente UX
iqonicdesignofficial/hope-ui-design-system,Hope UI - Open Source Bootstrap 5 Design System ,152,Handlebars,36,https://github.com/iqonicdesignofficial/hope-ui-design-system,2021-09-16,2024-10-06,4,main,2,11,"['bootstrap5', 'bootstrap', 'css', 'scss', 'javascript', 'design', 'design-system', 'free', 'responsive', 'admin']",152,9652,True,True,True,False,3,en,True,True,False,False,False,False,False,False,False,False,Ferramenta UX
kaal-coder/hacktoberfest2023,"HacktobeFest 2023 is live. Make your 4 Pull Request here ! Add your own projects, UI/UX Design, Blogs or improve the projects in the repository. Make sure to add your own work.",146,Jupyter Notebook,489,https://github.com/kaal-coder/hacktoberfest2023,2022-10-20,2024-10-03,41,main,200,688,"['hacktoberfest', 'hacktoberfest-accepted', 'begginer-friendly', 'hacktoberfest2023', 'hacktoberfest2023-accepted', 'hacktoberfest2023-approved']",146,165286,True,True,True,False,0,en,False,True,False,False,False,False,False,False,False,False,Aplicação UX
trendmicro-frontend/tonic-ui,"Tonic UI is a UI component library for React, built with Emotion and Styled System. It is designed to be easy to use and easy to customize.",125,JavaScript,28,https://github.com/trendmicro-frontend/tonic-ui,2020-01-18,2024-10-10,24,v2,16,762,"['emotion', 'styled-system', 'react', 'react-components', 'color-mode', 'design-patterns', 'design-system', 'react-hooks', 'theme']",125,157061,True,True,True,True,195,en,True,False,False,False,False,False,False,False,False,False,Componente UX
