name,description,stars,language,forks,url,created_at,updated_at,open_issues,default_branch,contributors_count,commits_count,topics,watchers,size,has_wiki,has_projects,has_issues,has_pages,releases_count,language_detected,package.json,package-lock.json,composer.json,composer.lock,vite.config.js,angular.json,tsconfig.json,babel.config.js,postcss.config.js,vue.config.js,category,Plugins
sejr/react-messenger,"Chat UX components built with React, inspired by Facebook Messenger",230,JavaScript,62,https://github.com/sejr/react-messenger,2019-01-08,2024-10-09,12,master,3,20,"['react', 'messenger', 'chat', 'facebook', 'library', 'components', 'ux', 'messaging', 'css', 'css-grid']",230,3949,True,True,True,False,0,en,True,True,False,False,False,False,False,False,False,False,Componente UX,"['axios', 'moment', 'react', 'react-dom', 'react-scripts', 'shave']"
mblarsen/vue-browser-acl,Easy user access control in Vue for better UX. Build on top of the browser-acl package.,214,TypeScript,27,https://github.com/mblarsen/vue-browser-acl,2017-10-22,2024-06-09,11,master,7,219,"['vue', 'vuejs', 'vue-router', 'acl', 'acl-library', 'browser-acl', 'vuex']",214,1202,False,False,True,False,0,en,True,False,False,False,False,False,True,False,False,False,Componente UX,"['browser-acl', '@babel/core', '@babel/preset-env', '@nuxt/types', '@types/jest', '@vue/test-utils', 'babel-jest', 'jest', 'microbundle', 'ts-jest', 'typescript', 'vue', 'vue-router', 'vue-template-compiler']"
bbc/html5-video-compositor,This is the BBC Research & Development UX Team's experimental shader based video composition engine for the browser. For new projects please consider using or new VideoContext library https://github.com/bbc/videocontext .,208,JavaScript,59,https://github.com/bbc/html5-video-compositor,2015-06-24,2024-10-05,2,master,1,148,[],208,4143,True,True,True,False,0,en,True,False,False,False,False,False,False,False,False,False,Componente UX,"['babel-core', 'babel-loader', 'esdoc', 'http-server', 'node-libs-browser', 'webpack']"
rdkcentral/Lightning,Lightning - The WPE UI Framework for developing Apps and UX,190,JavaScript,109,https://github.com/rdkcentral/Lightning,2017-03-08,2024-10-09,63,master,47,1394,[],190,17087,False,True,True,True,25,en,True,True,False,False,True,False,True,False,False,False,Aplicação UX,"['@babel/core', '@babel/plugin-transform-parameters', '@babel/plugin-transform-spread', '@babel/preset-env', '@rollup/plugin-babel', '@types/node', '@vitejs/plugin-legacy', 'chai', 'concurrently', 'cross-env', 'mocha', 'rollup-plugin-cleanup', 'shelljs', 'shx', 'sinon', 'terser', 'tsd', 'typedoc', 'typescript', 'vite', 'vitest']"
rfmiotto/react-use-draggable-scroll,useDraggable is a React hook that allows a wrapping div to be scrolled with the mouse. It adds momentum for a nice UX and has a high performance since it does not rely on any state changes.,113,TypeScript,11,https://github.com/rfmiotto/react-use-draggable-scroll,2021-08-11,2024-10-09,10,main,5,43,[],113,1707,True,True,True,False,0,en,True,False,False,False,False,False,True,False,True,False,Componente UX,"['@size-limit/preset-small-lib', '@types/react', '@types/react-dom', '@typescript-eslint/eslint-plugin', '@typescript-eslint/parser', 'eslint', 'eslint-config-airbnb', 'eslint-config-airbnb-base', 'eslint-config-next', 'eslint-config-prettier', 'eslint-import-resolver-typescript', 'eslint-plugin-import', 'eslint-plugin-import-helpers', 'eslint-plugin-jsx-a11y', 'eslint-plugin-prettier', 'eslint-plugin-react', 'eslint-plugin-react-hooks', 'husky', 'prettier', 'react', 'react-dom', 'size-limit', 'tsdx', 'tslib', 'typescript']"
aurelia/app-ux-showcase,An application that showcases the various features of Aurelia UX.,98,HTML,29,https://github.com/aurelia/app-ux-showcase,2016-11-02,2024-01-14,7,master,11,92,[],98,2346,False,True,True,False,0,en,True,False,False,False,False,False,True,False,False,False,Aplicação UX,"['@aurelia-ux/components', '@aurelia-ux/core', '@aurelia-ux/icons', 'aurelia-animator-css', 'aurelia-binding', 'aurelia-bootstrapper', 'aurelia-templating-resources', 'aurelia-polyfills', 'aurelia-validation', 'bluebird', 'prismjs', '@types/lodash', '@types/node', '@types/webpack', 'aurelia-cli', 'aurelia-testing', 'aurelia-tools', 'aurelia-webpack-plugin', 'copy-webpack-plugin', 'css-loader', 'del', 'expose-loader', 'file-loader', 'gulp', 'gulp-rename', 'html-loader', 'html-webpack-plugin', 'istanbul-instrumenter-loader', 'json-loader', 'minimatch', 'nps', 'nps-utils', 'opn', 'style-loader', 'through2', 'ts-node', 'ts-loader', 'typescript', 'uglify-js', 'url-loader', 'vinyl-fs', 'webpack', 'webpack-cli', 'webpack-dev-server']"
Govind783/react-e-commerce-,"a modern e-commerce website with great UI UX built using react with google pay, visa, mastercard and paypal integration",83,JavaScript,39,https://github.com/Govind783/react-e-commerce-,2022-11-25,2024-10-10,0,main,1,19,"['react', 'reactjs', 'e-commerce', 'e-commerce-platform', 'e-commerce-website', 'ecommerce-platform', 'ecommerce-store', 'ecommerce-website', 'react-ecommerce']",83,18462,True,True,True,False,0,en,True,True,False,False,False,False,False,False,False,False,Componente UX,"['@chakra-ui/icons', '@chakra-ui/react', '@emotion/react', '@emotion/styled', '@google-pay/button-react', '@material-ui/core', '@mui/material', '@paypal/react-paypal-js', '@reduxjs/toolkit', '@testing-library/jest-dom', '@testing-library/react', '@testing-library/user-event', 'daisyui', 'framer-motion', 'react', 'react-alice-carousel', 'react-dom', 'react-external-link', 'react-faq-component', 'react-fast-marquee', 'react-highlight-words', 'react-hover-image', 'react-icons', 'react-image-magnifiers', 'react-image-magnify', 'react-image-zoom', 'react-paypal-button-v2', 'react-redux', 'react-router-dom', 'react-scripts', 'react-show-more-text', 'react-slick', 'slick-carousel', 'web-vitals', 'word-wrap', 'tailwindcss']"
EttaWallet/EttaWallet,"Simple open-source non-custodial bitcoin/lightning wallet with a strong bias towards usability, accessibility and good UX",73,TypeScript,18,https://github.com/EttaWallet/EttaWallet,2022-06-08,2024-09-18,6,next,1,232,"['bitcoin', 'lightning', 'react-native', 'wallet']",73,11882,True,True,True,False,0,en,True,False,False,False,False,False,True,True,False,False,Componente UX,"['@gorhom/bottom-sheet', '@noble/secp256k1', '@react-native-async-storage/async-storage', '@react-native-clipboard/clipboard', '@react-native-community/netinfo', '@react-navigation/core', '@react-navigation/devtools', '@react-navigation/drawer', '@react-navigation/native', '@react-navigation/native-stack', '@react-navigation/stack', '@synonymdev/react-native-ldk', '@th3rdwave/react-navigation-bottom-sheet', 'add', 'assert', 'bignumber.js', 'bip32', 'bip39', 'bitcoinjs-lib', 'buffer', 'date-fns', 'easy-peasy', 'etta-ui', 'events', 'history', 'hoist-non-react-statics', 'i18next', 'intl-pluralrules', 'js-lnurl', 'lodash', 'lottie-react-native', 'metro-minify-terser', 'react', 'react-async-hook', 'react-i18next', 'react-native', 'react-native-camera-kit', 'react-native-circular-progress-indicator', 'react-native-config', 'react-native-crypto', 'react-native-device-info', 'react-native-error-boundary', 'react-native-fs', 'react-native-gesture-handler', 'react-native-haptic-feedback', 'react-native-image-crop-picker', 'react-native-image-picker', 'react-native-keychain', 'react-native-localize', 'react-native-mmkv', 'react-native-mmkv-flipper-plugin', 'react-native-modal', 'react-native-notifier', 'react-native-permissions', 'react-native-qrcode-svg', 'react-native-randombytes', 'react-native-reanimated', 'react-native-restart', 'react-native-safe-area-context', 'react-native-screens', 'react-native-secure-key-store', 'react-native-securerandom', 'react-native-sha256', 'react-native-simple-toast', 'react-native-splash-screen', 'react-native-svg', 'react-native-tcp-socket', 'readable-stream', 'rn-electrum-client', 'rn-qr-generator', 'stream-browserify', 'tslib', 'typesafe-i18n', 'uuid', 'vm-browserify', '@babel/core', '@babel/runtime', '@commitlint/cli', '@commitlint/config-conventional', '@react-native-community/eslint-config', '@tsconfig/react-native', '@types/hoist-non-react-statics', '@types/jest', '@types/lodash', '@types/node', '@types/react', '@types/react-native', '@types/react-test-renderer', '@types/uuid', '@typescript-eslint/eslint-plugin', '@typescript-eslint/parser', 'babel-jest', 'babel-plugin-module-resolver', 'babel-plugin-transform-remove-console', 'eslint', 'husky', 'jest', 'lint-staged', 'lottie-ios', 'metro-react-native-babel-preset', 'pod-install', 'query-string', 'react-native-flipper', 'react-native-version', 'react-test-renderer', 'reactotron-react-native', 'reactotron-redux', 'rn-nodeify', 'ts-node', 'tsx', 'typescript']"
hkxicor/uber-clone-react-native,Uber UI/UX Clone in React Native,67,JavaScript,38,https://github.com/hkxicor/uber-clone-react-native,2017-08-02,2024-09-11,2,master,3,30,"['react', 'uber', 'android', 'uber-ui', 'react-native']",67,1234,True,True,True,False,0,en,True,True,False,False,False,False,False,False,False,False,Componente UX,"['react', 'react-native', 'react-native-animatable', 'react-native-maps', 'react-native-router-flux', 'react-redux', 'redux', 'babel-jest', 'babel-preset-react-native', 'jest', 'react-test-renderer']"
storybookjs/storybook,"Storybook is the industry standard workshop for building, documenting, and testing UI components in isolation",84200,TypeScript,9258,https://github.com/storybookjs/storybook,2016-03-18,2024-10-13,2068,next,371,63262,"['storybook', 'styleguide', 'testing', 'components', 'webpack', 'ui', 'react', 'vue', 'react-native', 'design-systems', 'javascript', 'angular', 'svelte', 'web-components', 'typescript', 'html', 'vite', 'workshop', 'documentation', 'stories']",84200,895107,False,True,True,False,1441,en,True,False,False,False,False,False,False,False,False,False,Componente UX,[]
ChatGPTNextWeb/ChatGPT-Next-Web,A cross-platform ChatGPT/Gemini UI (Web / PWA / Linux / Win / MacOS). 一键拥有你自己的跨平台 ChatGPT/Gemini 应用。,75634,TypeScript,58886,https://github.com/ChatGPTNextWeb/ChatGPT-Next-Web,2023-03-10,2024-10-13,448,main,224,2670,"['chatgpt', 'nextjs', 'vercel', 'webui', 'cross-platform', 'tauri', 'tauri-app', 'react', 'desktop', 'gemini', 'fe', 'gemini-pro', 'gemini-server', 'gemini-ultra', 'ollama', 'groq', 'claude', 'calclaude', 'gpt-4o']",75634,17929,False,True,True,False,71,en,True,False,False,False,False,False,True,False,False,False,Componente UX,"['@fortaine/fetch-event-source', '@hello-pangea/dnd', '@next/third-parties', '@svgr/webpack', '@vercel/analytics', '@vercel/speed-insights', 'axios', 'emoji-picker-react', 'fuse.js', 'heic2any', 'html-to-image', 'idb-keyval', 'lodash-es', 'mermaid', 'markdown-to-txt', 'nanoid', 'next', 'node-fetch', 'openapi-client-axios', 'react', 'react-dom', 'react-markdown', 'react-router-dom', 'rehype-highlight', 'rehype-katex', 'remark-breaks', 'remark-gfm', 'remark-math', 'sass', 'spark-md5', 'use-debounce', 'zustand', '@tauri-apps/api', '@tauri-apps/cli', '@testing-library/jest-dom', '@testing-library/react', '@types/jest', '@types/js-yaml', '@types/lodash-es', '@types/node', '@types/react', '@types/react-dom', '@types/react-katex', '@types/spark-md5', 'concurrently', 'cross-env', 'eslint', 'eslint-config-next', 'eslint-config-prettier', 'eslint-plugin-prettier', 'eslint-plugin-unused-imports', 'husky', 'jest', 'jest-environment-jsdom', 'lint-staged', 'prettier', 'ts-node', 'tsx', 'typescript', 'watch', 'webpack']"
ElemeFE/element,A Vue.js 2.0 UI Toolkit for Web,54117,Vue,14643,https://github.com/ElemeFE/element,2016-09-03,2024-10-12,2842,dev,411,4612,"['vue', 'components', 'javascript', 'vue-components', 'ui-kit', 'element-ui', 'vuejs']",54117,93346,True,True,True,True,145,en,True,False,False,False,False,False,False,False,False,False,Componente UX,"['async-validator', 'babel-helper-vue-jsx-merge-props', 'deepmerge', 'normalize-wheel', 'resize-observer-polyfill', 'throttle-debounce', '@vue/component-compiler-utils', 'algoliasearch', 'babel-cli', 'babel-core', 'babel-loader', 'babel-plugin-add-module-exports', 'babel-plugin-istanbul', 'babel-plugin-module-resolver', 'babel-plugin-syntax-jsx', 'babel-plugin-transform-vue-jsx', 'babel-preset-env', 'babel-preset-stage-2', 'babel-regenerator-runtime', 'chai', 'chokidar', 'copy-webpack-plugin', 'coveralls', 'cp-cli', 'cross-env', 'css-loader', 'es6-promise', 'eslint', 'eslint-config-elemefe', 'eslint-loader', 'eslint-plugin-html', 'eslint-plugin-json', 'file-loader', 'file-save', 'gulp', 'gulp-autoprefixer', 'gulp-cssmin', 'gulp-sass', 'highlight.js', 'html-webpack-plugin', 'json-loader', 'json-templater', 'karma', 'karma-chrome-launcher', 'karma-coverage', 'karma-mocha', 'karma-sinon-chai', 'karma-sourcemap-loader', 'karma-spec-reporter', 'karma-webpack', 'launch-editor-middleware', 'markdown-it', 'markdown-it-anchor', 'markdown-it-chain', 'markdown-it-container', 'mini-css-extract-plugin', 'mocha', 'node-sass', 'optimize-css-assets-webpack-plugin', 'postcss', 'progress-bar-webpack-plugin', 'rimraf', 'sass-loader', 'select-version-cli', 'sinon', 'sinon-chai', 'style-loader', 'transliteration', 'uglifyjs-webpack-plugin', 'uppercamelcase', 'url-loader', 'vue', 'vue-loader', 'vue-router', 'vue-template-compiler', 'vue-template-es2015-compiler', 'webpack', 'webpack-cli', 'webpack-dev-server', 'webpack-node-externals']"
vuejs/core,"🖖 Vue.js is a progressive, incrementally-adoptable JavaScript framework for building UI on the web.",47188,TypeScript,8254,https://github.com/vuejs/core,2018-06-12,2024-10-13,884,main,442,6425,[],47188,30142,False,True,True,False,237,en,True,False,False,False,False,False,True,False,False,False,Componente UX,"['@babel/parser', '@babel/types', '@rollup/plugin-alias', '@rollup/plugin-commonjs', '@rollup/plugin-json', '@rollup/plugin-node-resolve', '@rollup/plugin-replace', '@swc/core', '@types/hash-sum', '@types/node', '@types/semver', '@types/serve-handler', '@vitest/coverage-v8', '@vue/consolidate', 'conventional-changelog-cli', 'enquirer', 'esbuild', 'esbuild-plugin-polyfill-node', 'eslint', 'eslint-plugin-import-x', '@vitest/eslint-plugin', 'estree-walker', 'jsdom', 'lint-staged', 'lodash', 'magic-string', 'markdown-table', 'marked', 'npm-run-all2', 'picocolors', 'prettier', 'pretty-bytes', 'pug', 'puppeteer', 'rimraf', 'rollup', 'rollup-plugin-dts', 'rollup-plugin-esbuild', 'rollup-plugin-polyfill-node', 'semver', 'serve', 'serve-handler', 'simple-git-hooks', 'todomvc-app-css', 'tslib', 'typescript', 'typescript-eslint', 'vite', 'vitest']"
tabler/tabler,Tabler is free and open-source HTML Dashboard UI Kit built on Bootstrap,37915,HTML,3956,https://github.com/tabler/tabler,2018-02-01,2024-10-13,83,dev,113,2572,"['dashboard', 'html', 'bootstrap', 'sass', 'scss', 'boilerplate-template', 'admin-dashboard', 'dashboard-templates', 'modular', 'dashboards', 'themes', 'jekyll', 'css', 'adminpanel', 'bootstrap4-theme', 'uikit', 'ui-kit', 'bootstrap5', 'sponsors', 'html5']",37915,297272,False,True,True,True,43,en,True,False,False,False,False,False,False,False,False,False,Componente UX,"['@popperjs/core', '@tabler/icons', 'bootstrap', '@babel/core', '@babel/preset-env', '@changesets/cli', '@rollup/plugin-commonjs', '@rollup/plugin-node-resolve', '@rollup/plugin-replace', '@rollup/pluginutils', '@rollup/stream', '@shopify/prettier-plugin-liquid', 'all-contributors-cli', 'apexcharts', 'autoprefixer', 'autosize', 'browser-sync', 'bundlewatch', 'choices.js', 'countup.js', 'cross-spawn', 'dropzone', 'flatpickr', 'fslightbox', 'glob', 'gulp', 'gulp-clean', 'gulp-clean-css', 'gulp-debug', 'gulp-header', 'gulp-postcss', 'gulp-purgecss', 'gulp-rename', 'gulp-rtlcss', 'gulp-sass', 'gulp-terser', 'imageoptim-cli', 'imask', 'jsvectormap', 'list.js', 'litepicker', 'nouislider', 'plyr', 'postcss', 'prettier', 'release-it', 'request', 'rollup', 'rollup-plugin-babel', 'rollup-plugin-cleanup', 'sass', 'star-rating.js', 'tinymce', 'tom-select', 'vinyl-buffer', 'vinyl-source-stream', 'yaml', 'yargs', 'zod']"
chakra-ui/chakra-ui,"⚡️ Simple, Modular & Accessible UI Components for your React Applications",37621,TypeScript,3223,https://github.com/chakra-ui/chakra-ui,2019-08-17,2024-10-12,10,main,404,9947,"['chakra-ui', 'react', 'uikit', 'react-components', 'accessible', 'a11y', 'wai-aria', 'reactjs', 'dark-mode', 'ui-components', 'ui-library', 'ark-ui', 'design-system', 'component', 'styled', 'css-in-js']",37621,151883,True,True,True,False,3374,en,True,False,False,False,False,False,True,False,False,False,Componente UX,"['@babel/core', '@babel/eslint-parser', '@chakra-ui/cli', '@changesets/changelog-github', '@changesets/cli', '@changesets/get-release-plan', '@changesets/types', '@commitlint/cli', '@commitlint/config-conventional', '@octokit/rest', '@rollup/plugin-alias', '@rollup/plugin-node-resolve', '@rollup/plugin-replace', '@storybook/addon-a11y', '@storybook/addon-essentials', '@storybook/addon-themes', '@storybook/cli', '@storybook/manager-api', '@storybook/react', '@storybook/react-vite', '@storybook/theming', '@testing-library/jest-dom', '@testing-library/react', '@testing-library/user-event', '@trivago/prettier-plugin-sort-imports', '@types/edit-json-file', '@types/fs-extra', '@types/mkdirp', '@types/node', '@types/react', '@types/react-dom', '@types/testing-library__jest-dom', '@typescript-eslint/eslint-plugin', '@typescript-eslint/parser', 'consola', 'cross-env', 'dotenv', 'edit-json-file', 'eslint', 'eslint-config-airbnb-typescript', 'eslint-config-prettier', 'eslint-config-react', 'eslint-plugin-import', 'eslint-plugin-jsx-a11y', 'eslint-plugin-prettier', 'eslint-plugin-react', 'eslint-plugin-react-hooks', 'eslint-plugin-testing-library', 'execa', 'fast-glob', 'find-packages', 'find-up', 'fs-extra', 'husky', 'jsdom', 'lint-staged', 'node-fetch', 'npm-run-all', 'outdent', 'prettier', 'react', 'react-dom', 'rimraf', 'rollup', 'rollup-plugin-esbuild', 'rollup-plugin-preserve-directives', 'storybook', 'tsup', 'tsx', 'typescript', 'vite', 'vitest', 'vitest-axe', 'vitest-matchmedia-mock']"
